,time,u_1205,v_1206,w_1204,P_4023,NEP1_56
613,2020-07-18 22:55:02,-28.017201077645996,27.307601395348538,-3.6974764624224123,11.690409423827981,4.968673046678305
614,2020-07-18 23:00:02,-26.99858879933181,26.35599840586609,-3.313995111579354,11.665314453125024,4.9763645604252815
615,2020-07-18 23:05:02,-28.166813012937276,27.94532925371976,-3.9958434652767254,11.640994140625063,4.975310303270817
616,2020-07-18 23:10:02,-27.464700594623054,27.429186191827203,-3.7051422366351203,11.617383789062279,4.976015146821737
617,2020-07-18 23:15:02,-25.089101170611986,25.198955403402287,-3.2724907875739824,11.596155517578085,4.976437259465456
618,2020-07-18 23:20:02,-28.735979022428282,28.100442312953575,-4.114423013298073,11.573371093750058,4.976288601756096
619,2020-07-18 23:25:02,-27.20248203735893,25.83556848425998,-3.692273713235689,11.551472900390761,4.97634069994092
620,2020-07-18 23:30:02,-29.346841476838286,26.83393607294946,-4.352249860231756,11.531740966796878,4.976303335279226
621,2020-07-18 23:35:02,-28.781422215966654,25.47820486739904,-4.141177015084819,11.51347021484395,4.976146537810564
622,2020-07-18 23:40:02,-27.78725254448623,24.88967688514297,-4.041004411313386,11.496616943359593,4.976007454097271
623,2020-07-18 23:45:02,-26.569800781401987,24.540631547597574,-4.119484069793496,11.482567382812627,4.975981991738081
624,2020-07-18 23:50:02,-28.26846432560661,25.858857918198954,-4.456736114345299,11.468579589844015,4.976116511970758
625,2020-07-18 23:55:02,-25.55649174640801,23.116155134685776,-3.917161684184874,11.45646337890637,4.976166971027851
626,2020-07-19 00:00:02,-24.683815077886155,22.293111953851998,-3.8801594434489117,11.445052490234144,4.976217690855265
627,2020-07-19 00:05:02,-22.123211210681262,19.424341605286113,-3.433671713879344,11.435855468749713,4.97625233605504
628,2020-07-19 00:10:02,-19.284263404281926,18.03411548443419,-3.0163434049214235,11.427545654296804,4.976338166743517
629,2020-07-19 00:15:02,-20.221938695716073,17.143960669588257,-3.384793155175794,11.419562500000083,4.976494871079922
630,2020-07-19 00:20:02,-20.030239576056694,16.791896422954608,-3.626470573675359,11.413507080078304,4.9764140881598
631,2020-07-19 00:25:02,-21.704136676538877,17.70475468591166,-3.806023400792232,11.408610595703252,4.976230915635824
632,2020-07-19 00:30:02,-19.374239368481433,15.111596166180922,-3.5666561221743063,11.404645263671938,4.976025745272636
